ligand,target,activity,minuslog_activity
CHEMBL419,CHEMBL2326,75.0,7.1249387366083
CHEMBL419,CHEMBL3025,4800.0,5.318758762624412
CHEMBL419,CHEMBL3242,0.3,9.522878745280337
CHEMBL419,CHEMBL3510,3200.0,5.494850021680094
CHEMBL419,CHEMBL3729,8600.0,5.0655015487564325
CHEMBL419667,CHEMBL1889,1.48,8.829738284605043
CHEMBL419792,CHEMBL214,73.0,7.136677139879544
CHEMBL419792,CHEMBL234,6330.0,5.198596289982645
CHEMBL42,CHEMBL1821,100.0,7.0
CHEMBL42,CHEMBL1833,20.0,7.698970004336019
CHEMBL42,CHEMBL1850,1000.0,6.0
CHEMBL42,CHEMBL1867,1000.0,6.0
CHEMBL42,CHEMBL1898,1000.0,6.0
CHEMBL42,CHEMBL1899,1000.0,6.0
CHEMBL42,CHEMBL1916,100.0,7.0
CHEMBL42,CHEMBL1942,100.0,7.0
CHEMBL42,CHEMBL2035,100.0,7.0
CHEMBL42,CHEMBL2056,1000.0,6.0
CHEMBL42,CHEMBL211,100.0,7.0
CHEMBL42,CHEMBL214,1000.0,6.0
CHEMBL42,CHEMBL216,100.0,7.0
CHEMBL42,CHEMBL217,1000.0,6.0
CHEMBL42,CHEMBL2182,1000.0,6.0
CHEMBL42,CHEMBL219,156.0,6.806875401645539
CHEMBL42,CHEMBL224,36.31,7.439973751087107
CHEMBL42,CHEMBL225,250.0,6.6020599913279625
CHEMBL42,CHEMBL228,3900.0,5.4089353929735005
CHEMBL42,CHEMBL229,19.0,7.721246399047171
CHEMBL42,CHEMBL231,10.0,8.0
CHEMBL42,CHEMBL232,10.0,8.0
CHEMBL42,CHEMBL234,1000.0,6.0
CHEMBL42,CHEMBL245,100.0,7.0
CHEMBL42,CHEMBL3155,100.0,7.0
CHEMBL42,CHEMBL3371,100.0,7.0
CHEMBL42,CHEMBL3426,1000.0,6.0
CHEMBL42,CHEMBL3707465,1.0,9.0
CHEMBL42,CHEMBL3759,501.19,6.299997602857746
CHEMBL420,CHEMBL3923,34.7,7.459670525209126
CHEMBL420,CHEMBL5685,4850.0,5.314258261397736
CHEMBL420,CHEMBL5857,90.0,7.045757490560675
CHEMBL4204869,CHEMBL4822,7.0,8.154901959985743
CHEMBL4205783,CHEMBL214,6.5,8.187086643357144
CHEMBL4206119,CHEMBL3286,410.0,6.3872161432802645
CHEMBL4206492,CHEMBL3535,52.0,7.2839966563652006
CHEMBL4208229,CHEMBL1862,0.5,9.301029995663981
CHEMBL4209157,CHEMBL5145,23.0,7.638272163982407
CHEMBL421,CHEMBL205,8720.0,5.059483515067432
CHEMBL421,CHEMBL261,6870.0,5.16304326294045
CHEMBL4210847,CHEMBL1827,0.5012,9.299988937677888
CHEMBL4217292,CHEMBL1859,18.0,7.7447274948966935
CHEMBL4217292,CHEMBL1940,2410.0,5.617982957425132
CHEMBL4217292,CHEMBL240,5500.0,5.259637310505756
CHEMBL4217292,CHEMBL4641,6.4,8.193820026016112
CHEMBL422,CHEMBL2311238,3.9,8.4089353929735
CHEMBL422,CHEMBL4931,8.0,8.096910013008056
CHEMBL4225966,CHEMBL3116,1070.0,5.97061622231479
CHEMBL4227736,CHEMBL222,763.0,6.117475462045119
CHEMBL4227736,CHEMBL228,723.0,6.140861702705469
CHEMBL4227736,CHEMBL238,491.0,6.308918507877031
CHEMBL423,CHEMBL213,1.585,8.79997073344623
CHEMBL424,CHEMBL3242,8800.0,5.055517327849832
CHEMBL424133,CHEMBL235,6500.0,5.187086643357144
CHEMBL424133,CHEMBL239,42.0,7.376750709602099
CHEMBL424133,CHEMBL3979,3800.0,5.42021640338319
CHEMBL426084,CHEMBL233,0.052,10.2839966563652
CHEMBL426084,CHEMBL236,2.6,8.585026652029182
CHEMBL426084,CHEMBL237,0.23,9.638272163982407
CHEMBL426559,CHEMBL1811,1160.0,5.935542010773082
CHEMBL426559,CHEMBL1881,136.0,6.866461091629782
CHEMBL426559,CHEMBL1987,9991.0,5.000391041028583
CHEMBL426559,CHEMBL1995,6628.0,5.178617500252701
CHEMBL426559,CHEMBL2069,10.9,7.962573502059376
CHEMBL426559,CHEMBL3710,892.0,6.049635145623877
CHEMBL426559,CHEMBL4427,0.57,9.244125144327509
CHEMBL426559,CHEMBL5071,745.0,6.127843727251707
CHEMBL427526,CHEMBL2157,50.0,7.301029995663981
CHEMBL427683,CHEMBL2014,47.0,7.327902142064283
CHEMBL427683,CHEMBL233,109.0,6.962573502059376
CHEMBL427683,CHEMBL236,2135.0,5.670602120638957
CHEMBL4279521,CHEMBL4296,31.0,7.508638306165727
CHEMBL428,CHEMBL1835,4023.0,5.395449967428739
CHEMBL4283683,CHEMBL1829,130.0,6.886056647693163
CHEMBL4285417,CHEMBL2842,5700.0,5.2441251443275085
CHEMBL428647,CHEMBL2597,9.2,8.036212172654444
CHEMBL428647,CHEMBL4302,2600.0,5.585026652029182
CHEMBL428647,CHEMBL5331,4900.0,5.309803919971486
CHEMBL428690,CHEMBL1844,2800.0,5.552841968657781
CHEMBL428690,CHEMBL1936,4600.0,5.337242168318426
CHEMBL428690,CHEMBL1974,6500.0,5.187086643357144
CHEMBL428690,CHEMBL2068,2500.0,5.6020599913279625
CHEMBL428690,CHEMBL2147,560.0,6.251811972993799
CHEMBL428690,CHEMBL2349,2900.0,5.5376020021010435
CHEMBL428690,CHEMBL2494,3200.0,5.494850021680094
CHEMBL428690,CHEMBL2508,80.0,7.096910013008056
CHEMBL428690,CHEMBL2553,2300.0,5.638272163982407
CHEMBL428690,CHEMBL2595,170.0,6.769551078621726
CHEMBL428690,CHEMBL262,730.0,6.136677139879544
CHEMBL428690,CHEMBL2637,5500.0,5.259637310505756
CHEMBL428690,CHEMBL2850,1300.0,5.886056647693163
CHEMBL428690,CHEMBL2872,5700.0,5.2441251443275085
CHEMBL428690,CHEMBL2873,5200.0,5.2839966563652006
CHEMBL428690,CHEMBL2996,590.0,6.229147988357856
CHEMBL428690,CHEMBL301,550.0,6.259637310505756
CHEMBL428690,CHEMBL3055,110.0,6.958607314841775
CHEMBL428690,CHEMBL308,70.0,7.154901959985743
CHEMBL428690,CHEMBL3116,20.0,7.698970004336019
CHEMBL428690,CHEMBL3125,1300.0,5.886056647693163
CHEMBL428690,CHEMBL331,100.0,7.0
CHEMBL428690,CHEMBL3384,3500.0,5.455931955649724
CHEMBL428690,CHEMBL3529,3100.0,5.508638306165727
CHEMBL428690,CHEMBL3582,380.0,6.42021640338319
CHEMBL428690,CHEMBL3616,350.0,6.455931955649724
CHEMBL428690,CHEMBL3788,3100.0,5.508638306165727
CHEMBL428690,CHEMBL3830,5300.0,5.275724130399211
CHEMBL428690,CHEMBL3863,520.0,6.2839966563652006
CHEMBL428690,CHEMBL3906,1600.0,5.795880017344075
CHEMBL428690,CHEMBL3920,350.0,6.455931955649724
CHEMBL428690,CHEMBL3980,5100.0,5.292429823902063
CHEMBL428690,CHEMBL3987,4000.0,5.3979400086720375
CHEMBL428690,CHEMBL4004,2200.0,5.657577319177793
CHEMBL428690,CHEMBL4036,170.0,6.769551078621726
CHEMBL428690,CHEMBL4045,6600.0,5.180456064458132
CHEMBL428690,CHEMBL4121,2600.0,5.585026652029182
CHEMBL428690,CHEMBL4147,1700.0,5.769551078621726
CHEMBL428690,CHEMBL4204,3200.0,5.494850021680094
CHEMBL428690,CHEMBL4224,2200.0,5.657577319177793
CHEMBL428690,CHEMBL4225,2200.0,5.657577319177793
CHEMBL428690,CHEMBL4226,1600.0,5.795880017344075
CHEMBL428690,CHEMBL4237,2000.0,5.698970004336019
CHEMBL428690,CHEMBL4247,670.0,6.173925197299173
CHEMBL428690,CHEMBL4267,5600.0,5.251811972993799
CHEMBL428690,CHEMBL4355,1100.0,5.958607314841775
CHEMBL428690,CHEMBL4442,410.0,6.3872161432802645
CHEMBL428690,CHEMBL4516,9500.0,5.022276394711152
CHEMBL428690,CHEMBL4523,770.0,6.113509274827518
CHEMBL428690,CHEMBL4597,440.0,6.356547323513812
CHEMBL428690,CHEMBL4708,9400.0,5.026872146400302
CHEMBL428690,CHEMBL4895,3500.0,5.455931955649724
CHEMBL428690,CHEMBL4900,1100.0,5.958607314841775
CHEMBL428690,CHEMBL4924,800.0,6.096910013008056
CHEMBL428690,CHEMBL4954,3300.0,5.481486060122113
CHEMBL428690,CHEMBL5052,3300.0,5.481486060122113
CHEMBL428690,CHEMBL5072,2200.0,5.657577319177793
CHEMBL428690,CHEMBL5198,330.0,6.481486060122113
CHEMBL428690,CHEMBL5256,79.0,7.102372908709558
CHEMBL428690,CHEMBL5260,55.0,7.259637310505756
CHEMBL428690,CHEMBL5284,430.0,6.366531544420414
CHEMBL428690,CHEMBL5316,1100.0,5.958607314841775
CHEMBL428690,CHEMBL5320,650.0,6.187086643357144
CHEMBL428690,CHEMBL5331,6800.0,5.167491087293763
CHEMBL428690,CHEMBL5332,620.0,6.2076083105017466
CHEMBL428690,CHEMBL5407,600.0,6.221848749616356
CHEMBL428690,CHEMBL5432,4500.0,5.346787486224656
CHEMBL428690,CHEMBL5466,2400.0,5.619788758288394
CHEMBL428690,CHEMBL5543,84.0,7.075720713938118
CHEMBL428690,CHEMBL5579,110.0,6.958607314841775
CHEMBL428690,CHEMBL5627,2200.0,5.657577319177793
CHEMBL428690,CHEMBL5683,2100.0,5.6777807052660805
CHEMBL428690,CHEMBL5698,1400.0,5.853871964321762
CHEMBL428690,CHEMBL5703,1400.0,5.853871964321762
CHEMBL428690,CHEMBL5719,120.0,6.920818753952375
CHEMBL428690,CHEMBL5749,3300.0,5.481486060122113
CHEMBL428690,CHEMBL5785,5200.0,5.2839966563652006
CHEMBL428690,CHEMBL5790,480.0,6.318758762624412
CHEMBL428690,CHEMBL5903,1900.0,5.721246399047171
CHEMBL428690,CHEMBL6002,57.0,7.2441251443275085
CHEMBL428690,CHEMBL6005,1700.0,5.769551078621726
CHEMBL428690,CHEMBL6123,1100.0,5.958607314841775
CHEMBL428690,CHEMBL6162,110.0,6.958607314841775
CHEMBL428880,CHEMBL1293267,7000.0,5.154901959985743
CHEMBL4290141,CHEMBL240,6300.0,5.200659450546418
CHEMBL4292264,CHEMBL5023,5.57,8.254144804826272
CHEMBL429317,CHEMBL2492,700.0,6.154901959985743
CHEMBL4296717,CHEMBL1865,72.0,7.142667503568732
CHEMBL4296719,CHEMBL284,23.0,7.638272163982407
CHEMBL4296719,CHEMBL4657,8427.0,5.074327006078759
CHEMBL4296719,CHEMBL4683,7520.0,5.123782159408358
CHEMBL4296719,CHEMBL4793,663.0,6.178486471595227
CHEMBL4297317,CHEMBL5451,15.0,7.823908740944319
CHEMBL429736,CHEMBL1790,950.0,6.022276394711152
CHEMBL429736,CHEMBL2049,1.0,9.0
CHEMBL4297447,CHEMBL227,17.0,7.769551078621726
CHEMBL4297454,CHEMBL1293289,1162.0,5.934793871945688
CHEMBL4297454,CHEMBL1795185,917.0,6.037630664329979
CHEMBL4297454,CHEMBL1795186,3140.0,5.503070351926785
CHEMBL4297468,CHEMBL3492,604.0,6.218963061378868
CHEMBL4297468,CHEMBL4208,430.0,6.366531544420414
CHEMBL4297468,CHEMBL4662,688.0,6.162411561764489
CHEMBL4297468,CHEMBL5620,39.0,7.4089353929735005
CHEMBL4297482,CHEMBL4361,0.2,9.698970004336019
CHEMBL4297483,CHEMBL210,0.2512,9.599980364934842
CHEMBL4297483,CHEMBL245,1.585,8.79997073344623
CHEMBL4297488,CHEMBL301,620.0,6.2076083105017466
CHEMBL4297488,CHEMBL3055,925.0,6.0338582672609675
CHEMBL4297488,CHEMBL4036,9400.0,5.026872146400302
CHEMBL4297488,CHEMBL5719,1200.0,5.920818753952375
CHEMBL4297520,CHEMBL288,166.0,6.779891911959945
CHEMBL4297527,CHEMBL288,2.7,8.568636235841012
CHEMBL4297584,CHEMBL3130,25.0,7.6020599913279625
CHEMBL4297584,CHEMBL3267,33.2,7.478861916295964
CHEMBL4297590,CHEMBL4792,1.259,8.899974269892137
CHEMBL4297590,CHEMBL5113,1.585,8.79997073344623
CHEMBL4297594,CHEMBL2439,630.0,6.200659450546418
CHEMBL4297613,CHEMBL2047,41.0,7.3872161432802645
CHEMBL4297615,CHEMBL3130,2.0,8.698970004336019
CHEMBL4297626,CHEMBL2047,32.0,7.494850021680094
CHEMBL4297627,CHEMBL2815,2.0,8.698970004336019
CHEMBL4297644,CHEMBL3231,430.0,6.366531544420414
CHEMBL4297648,CHEMBL3130,12.0,7.920818753952375
CHEMBL4297648,CHEMBL3267,280.0,6.552841968657781
CHEMBL4297666,CHEMBL1881,4180.0,5.3788237182249645
CHEMBL4297674,CHEMBL2148,1300.0,5.886056647693163
CHEMBL4297674,CHEMBL2959,320.0,6.494850021680094
CHEMBL4297674,CHEMBL3009,2500.0,5.6020599913279625
CHEMBL4297674,CHEMBL3834,22.0,7.657577319177793
CHEMBL4297674,CHEMBL5251,40.0,7.3979400086720375
CHEMBL4298138,CHEMBL267,107.0,6.97061622231479
CHEMBL4298138,CHEMBL2815,0.4,9.397940008672037
CHEMBL4298138,CHEMBL4247,1.26,8.899629454882437
CHEMBL4298138,CHEMBL5568,8.4,8.075720713938118
CHEMBL4298169,CHEMBL2047,0.7,9.154901959985743
CHEMBL429910,CHEMBL1770047,1.35,8.869666231504993
CHEMBL429910,CHEMBL3884,3100.0,5.508638306165727
CHEMBL43,CHEMBL1806,9940.0,5.002613615602686
CHEMBL43,CHEMBL240,210.0,6.6777807052660805
CHEMBL43,CHEMBL5685,5000.0,5.301029995663981
CHEMBL4301600,CHEMBL4235,2.3,8.638272163982407
CHEMBL43048,CHEMBL222,1995.26,5.700000503883016
CHEMBL43048,CHEMBL238,2398.83,5.620000528471499
CHEMBL431733,CHEMBL1833,2770.0,5.557520230935552
CHEMBL431733,CHEMBL226,1240.0,5.906578314837765
CHEMBL431733,CHEMBL235,2.18,8.661543506395395
CHEMBL431733,CHEMBL251,5400.0,5.267606240177032
CHEMBL431733,CHEMBL256,27.7,7.557520230935552
CHEMBL431733,CHEMBL3979,0.43,9.366531544420413
CHEMBL431770,CHEMBL2039,27.0,7.568636235841013
CHEMBL431770,CHEMBL226,3000.0,5.522878745280337
CHEMBL431770,CHEMBL251,5250.0,5.279840696594043
CHEMBL431770,CHEMBL255,1800.0,5.7447274948966935
CHEMBL431770,CHEMBL256,4470.0,5.349692476868063
CHEMBL43185,CHEMBL2039,1050.0,5.978810700930062
CHEMBL434,CHEMBL210,740.0,6.130768280269024
CHEMBL434,CHEMBL213,3.162,8.500038134403809
CHEMBL434,CHEMBL219,2900.0,5.5376020021010435
CHEMBL434,CHEMBL234,4700.0,5.327902142064283
CHEMBL434,CHEMBL246,86.0,7.0655015487564325
CHEMBL435,CHEMBL205,290.0,6.537602002101044
CHEMBL435,CHEMBL261,328.0,6.484126156288321
CHEMBL435191,CHEMBL1781,100.0,7.0
CHEMBL435224,CHEMBL3338,78.0,7.107905397309519
CHEMBL435298,CHEMBL230,910.0,6.040958607678906
CHEMBL435381,CHEMBL221,1900.0,5.721246399047171
CHEMBL435381,CHEMBL230,100.0,7.0
CHEMBL436,CHEMBL1900,40.0,7.3979400086720375
CHEMBL436,CHEMBL2246,1940.0,5.7121982700697735
CHEMBL436,CHEMBL5983,54.0,7.267606240177032
CHEMBL436774,CHEMBL1968,14.5,7.838631997765025
CHEMBL436774,CHEMBL2409,57.0,7.2441251443275085
CHEMBL437765,CHEMBL6020,6300.0,5.200659450546418
CHEMBL439849,CHEMBL214,9.7,8.013228265733755
CHEMBL439849,CHEMBL217,666.0,6.176525770829699
CHEMBL439849,CHEMBL228,1.9,8.721246399047171
CHEMBL439849,CHEMBL3155,3900.0,5.4089353929735005
CHEMBL44,CHEMBL1835,7720.0,5.112382699664264
CHEMBL44,CHEMBL1951,9700.0,5.013228265733755
CHEMBL44,CHEMBL2039,6800.0,5.167491087293763
CHEMBL44,CHEMBL206,4680.0,5.329754146925876
CHEMBL44,CHEMBL284,480.0,6.318758762624412
CHEMBL44,CHEMBL3181,2210.0,5.655607726314889
CHEMBL44,CHEMBL3429,10.0,8.0
CHEMBL44,CHEMBL3751,395.0,6.403402904373539
CHEMBL440115,CHEMBL226,0.49,9.309803919971486
CHEMBL440498,CHEMBL280,34.0,7.468521082957745
CHEMBL440498,CHEMBL283,9.3,8.031517051446064
CHEMBL440498,CHEMBL321,0.58,9.236572006437063
CHEMBL440498,CHEMBL332,590.0,6.229147988357856
CHEMBL440498,CHEMBL333,0.22,9.657577319177793
CHEMBL440498,CHEMBL3706,14.0,7.853871964321762
CHEMBL440498,CHEMBL3869,1.1,8.958607314841775
CHEMBL440498,CHEMBL4073,210.0,6.6777807052660805
CHEMBL440498,CHEMBL4588,0.097,10.013228265733755
CHEMBL441687,CHEMBL3746,1.0,9.0
CHEMBL441687,CHEMBL4235,18.6,7.730487055782084
CHEMBL441765,CHEMBL233,290.0,6.537602002101044
CHEMBL441765,CHEMBL237,630.96,6.199998172182031
CHEMBL442,CHEMBL1835,3064.0,5.513711239039433
CHEMBL442,CHEMBL1898,3.1,8.508638306165727
CHEMBL442,CHEMBL1983,4.3,8.366531544420413
CHEMBL442,CHEMBL3426,16.0,7.795880017344075
CHEMBL443052,CHEMBL205,462.0,6.335358024443875
CHEMBL443052,CHEMBL261,2015.0,5.695724949522872
CHEMBL4435170,CHEMBL3553,13.0,7.886056647693163
CHEMBL443605,CHEMBL1973,560.0,6.251811972993799
CHEMBL443605,CHEMBL215,4600.0,5.337242168318426
CHEMBL443684,CHEMBL4361,550.0,6.259637310505756
CHEMBL443684,CHEMBL4625,60.0,7.221848749616356
CHEMBL443684,CHEMBL4677,245.0,6.610833915635467
CHEMBL443684,CHEMBL4860,15.0,7.823908740944319
CHEMBL444172,CHEMBL4302,58.88,7.230032198670558
CHEMBL44426,CHEMBL206,60.0,7.221848749616356
CHEMBL44426,CHEMBL242,40.0,7.3979400086720375
CHEMBL444478,CHEMBL299,9300.0,5.031517051446065
CHEMBL445,CHEMBL2041,5000.0,5.301029995663981
CHEMBL445,CHEMBL3371,214.0,6.669586226650809
CHEMBL445332,CHEMBL233,4370.0,5.359518563029578
CHEMBL445332,CHEMBL236,5790.0,5.2373214362725635
CHEMBL445332,CHEMBL237,40.0,7.3979400086720375
CHEMBL445813,CHEMBL262,200.0,6.698970004336019
CHEMBL445813,CHEMBL301,47.0,7.327902142064283
CHEMBL445813,CHEMBL3116,10.0,8.0
CHEMBL44657,CHEMBL2334,1000.0,6.0
CHEMBL447664,CHEMBL226,68.0,7.167491087293763
CHEMBL447664,CHEMBL251,1.3,8.886056647693163
CHEMBL447664,CHEMBL255,63.0,7.200659450546419
CHEMBL447664,CHEMBL256,1005.0,5.997833938243493
CHEMBL447955,CHEMBL2327,2400.0,5.619788758288394
CHEMBL447955,CHEMBL249,9.5,8.022276394711152
CHEMBL447955,CHEMBL4429,2400.0,5.619788758288394
CHEMBL449158,CHEMBL299,0.48,9.318758762624412
CHEMBL449158,CHEMBL2996,1.1,8.958607314841775
CHEMBL45,CHEMBL1945,1.0,9.0
CHEMBL45,CHEMBL1946,25.0,7.6020599913279625
CHEMBL45,CHEMBL2439,3000.0,5.522878745280337
CHEMBL45,CHEMBL264,0.5,9.301029995663981
CHEMBL450940,CHEMBL206,1216.0,5.915066425063284
CHEMBL450940,CHEMBL242,5.0,8.301029995663981
CHEMBL451887,CHEMBL3492,3600.0,5.443697499232713
CHEMBL451887,CHEMBL4208,2400.0,5.619788758288394
CHEMBL451887,CHEMBL4662,23.6,7.627087997029894
CHEMBL451887,CHEMBL5620,34.0,7.468521082957745
CHEMBL4521078,CHEMBL1163125,6.1,8.214670164989233
CHEMBL452861,CHEMBL210,0.78,9.10790539730952
CHEMBL452861,CHEMBL213,2.5,8.602059991327963
CHEMBL45305,CHEMBL219,2000.0,5.698970004336019
CHEMBL454138,CHEMBL2047,16.0,7.795880017344075
CHEMBL455136,CHEMBL4792,8100.0,5.0915149811213505
CHEMBL455136,CHEMBL5113,119.0,6.924453038607469
CHEMBL456,CHEMBL3409,5000.0,5.301029995663981
CHEMBL456,CHEMBL3902,4000.0,5.3979400086720375
CHEMBL456237,CHEMBL1871,2300.0,5.638272163982407
CHEMBL456237,CHEMBL2034,1000.0,6.0
CHEMBL456237,CHEMBL2808,6660.0,5.176525770829699
CHEMBL456237,CHEMBL3401,1770.0,5.752026733638194
CHEMBL456237,CHEMBL4093,3670.0,5.43533393574791
CHEMBL456341,CHEMBL218,927.0,6.032920265855503
CHEMBL456341,CHEMBL253,170.5,6.768275616671484
CHEMBL457077,CHEMBL205,9594.4,5.017982179327337
CHEMBL457077,CHEMBL2326,71.4,7.146301788223826
CHEMBL457077,CHEMBL3242,39.8,7.400116927926312
CHEMBL457077,CHEMBL3729,66.6,7.176525770829699
CHEMBL4578881,CHEMBL5719,4.4,8.356547323513812
CHEMBL4578881,CHEMBL6002,10.4,7.982966660701219
CHEMBL45816,CHEMBL1859,1000.0,6.0
CHEMBL45816,CHEMBL1940,250.0,6.6020599913279625
CHEMBL45816,CHEMBL1980,500.0,6.301029995663981
CHEMBL45816,CHEMBL240,3300.0,5.481486060122113
CHEMBL45816,CHEMBL4296,500.0,6.301029995663981
CHEMBL45816,CHEMBL4641,1430.0,5.844663962534939
CHEMBL459,CHEMBL1293226,3000.0,5.522878745280337
CHEMBL4592045,CHEMBL233,450.0,6.346787486224656
CHEMBL4592045,CHEMBL236,6500.0,5.187086643357144
CHEMBL4592045,CHEMBL237,1.5,8.823908740944319
CHEMBL4592045,CHEMBL240,1.0,9.0
CHEMBL459265,CHEMBL3351219,350.0,6.455931955649724
CHEMBL459505,CHEMBL3713687,0.46,9.337242168318426
CHEMBL459505,CHEMBL5141,5.1,8.292429823902063
CHEMBL46,CHEMBL1743122,1700.0,5.769551078621726
CHEMBL46,CHEMBL1743126,160.0,6.795880017344075
CHEMBL46,CHEMBL1743127,300.0,6.522878745280337
CHEMBL46,CHEMBL1899,3.4,8.468521082957745
CHEMBL46,CHEMBL240,812.83,6.090000275786018
CHEMBL460,CHEMBL3155,265.0,6.576754126063192
CHEMBL460026,CHEMBL2061,7632.0,5.1173616383039615
CHEMBL460026,CHEMBL235,2000.0,5.698970004336019
CHEMBL460026,CHEMBL239,1100.0,5.958607314841775
CHEMBL460026,CHEMBL3979,4000.0,5.3979400086720375
CHEMBL460291,CHEMBL1835,1694.0,5.771086594005312
CHEMBL460702,CHEMBL1936,144.0,6.841637507904751
CHEMBL460702,CHEMBL1974,18.0,7.7447274948966935
CHEMBL460702,CHEMBL2007,28.0,7.552841968657781
CHEMBL460702,CHEMBL2041,594.0,6.2262135550188065
CHEMBL460702,CHEMBL2689,1.8,8.744727494896694
CHEMBL460702,CHEMBL279,138.7,6.857923538926715
CHEMBL460702,CHEMBL3717,213.8,6.669992299127241
CHEMBL460702,CHEMBL4895,6.0,8.221848749616356
CHEMBL461101,CHEMBL240,690.0,6.161150909262744
CHEMBL462605,CHEMBL231,1148.15,5.940001369850308
CHEMBL462605,CHEMBL240,1700.0,5.769551078621726
CHEMBL462605,CHEMBL264,14.8,7.8297382846050425
CHEMBL463,CHEMBL1641347,6020.0,5.220403508742176
CHEMBL464982,CHEMBL235,2200.0,5.657577319177793
CHEMBL464982,CHEMBL239,270.0,6.568636235841013
CHEMBL464982,CHEMBL3979,750.0,6.1249387366083
CHEMBL464982,CHEMBL4422,4620.0,5.335358024443875
CHEMBL465,CHEMBL218,77.5,7.110698297493689
CHEMBL465,CHEMBL234,10.2,7.991399828238083
CHEMBL465,CHEMBL2384898,4610.0,5.336299074610352
CHEMBL465,CHEMBL253,71.6,7.145086977692144
CHEMBL465,CHEMBL5845,1300.0,5.886056647693163
CHEMBL46516,CHEMBL1833,151.4,6.8198741248359465
CHEMBL46516,CHEMBL2014,500.0,6.301029995663981
CHEMBL46516,CHEMBL3371,1188.0,5.925183559354825
CHEMBL46516,CHEMBL5845,1200.0,5.920818753952375
CHEMBL465183,CHEMBL235,2400.0,5.619788758288394
CHEMBL465183,CHEMBL239,1400.0,5.853871964321762
CHEMBL465183,CHEMBL3979,4300.0,5.366531544420414
CHEMBL46618,CHEMBL209,301.0,6.521433504406157
CHEMBL46618,CHEMBL244,89.31,7.049099910633613
CHEMBL467399,CHEMBL1075132,535.0,6.2716462179787715
CHEMBL467399,CHEMBL1075323,176.0,6.7544873321858505
CHEMBL467399,CHEMBL3880,65.7,7.182434630440219
CHEMBL467399,CHEMBL4303,140.0,6.853871964321762
CHEMBL46740,CHEMBL242,85.0,7.070581074285707
CHEMBL467888,CHEMBL1871,1.5,8.823908740944319
CHEMBL469,CHEMBL221,13.0,7.886056647693163
CHEMBL469,CHEMBL230,140.0,6.853871964321762
CHEMBL471036,CHEMBL222,6500.0,5.187086643357144
CHEMBL471036,CHEMBL228,6.0,8.221848749616356
CHEMBL471036,CHEMBL238,6700.0,5.173925197299174
CHEMBL471737,CHEMBL1250417,4280.0,5.368556230986828
CHEMBL472,CHEMBL235,660.0,6.180456064458132
CHEMBL472,CHEMBL6020,5300.0,5.275724130399211
CHEMBL473,CHEMBL240,200.0,6.698970004336019
CHEMBL473417,CHEMBL5602,1750.0,5.756961951313706
CHEMBL473417,CHEMBL5971,74.0,7.130768280269024
CHEMBL475251,CHEMBL1974,10.0,8.0
CHEMBL475251,CHEMBL2041,80.0,7.096910013008056
CHEMBL475251,CHEMBL2599,3659.0,5.436637590513392
CHEMBL475251,CHEMBL2708,11.0,7.958607314841775
CHEMBL475251,CHEMBL279,36.0,7.443697499232713
CHEMBL475251,CHEMBL2803,42.0,7.376750709602099
CHEMBL475251,CHEMBL2971,13.0,7.886056647693163
CHEMBL475251,CHEMBL3905,732.0,6.135488918941608
CHEMBL475251,CHEMBL4722,29.88,7.5246194068566385
CHEMBL476323,CHEMBL264,6.8,8.167491087293763
CHEMBL476960,CHEMBL2074,1300.0,5.886056647693163
CHEMBL476960,CHEMBL2608,5600.0,5.251811972993799
CHEMBL477,CHEMBL226,2511.89,5.59999938302362
CHEMBL477,CHEMBL251,5754.4,5.2399999527072705
CHEMBL477,CHEMBL256,290.0,6.537602002101044
CHEMBL477772,CHEMBL1841,2700.0,5.568636235841013
CHEMBL477772,CHEMBL1844,274.0,6.562249437179612
CHEMBL477772,CHEMBL1862,3400.0,5.468521082957745
CHEMBL477772,CHEMBL1868,98.0,7.008773924307505
CHEMBL477772,CHEMBL1906,900.0,6.045757490560675
CHEMBL477772,CHEMBL1913,84.0,7.075720713938118
CHEMBL477772,CHEMBL1936,500.0,6.301029995663981
CHEMBL477772,CHEMBL1955,47.0,7.327902142064283
CHEMBL477772,CHEMBL1974,2500.0,5.6020599913279625
CHEMBL477772,CHEMBL2007,71.0,7.1487416512809245
CHEMBL477772,CHEMBL2041,310.0,6.508638306165727
CHEMBL477772,CHEMBL2073,5000.0,5.301029995663981
CHEMBL477772,CHEMBL2148,6900.0,5.161150909262744
CHEMBL477772,CHEMBL2171,4100.0,5.3872161432802645
CHEMBL477772,CHEMBL220,930.0,6.031517051446065
CHEMBL477772,CHEMBL2250,2600.0,5.585026652029182
CHEMBL477772,CHEMBL2493,2100.0,5.6777807052660805
CHEMBL477772,CHEMBL258,1200.0,5.920818753952375
CHEMBL477772,CHEMBL2637,1900.0,5.721246399047171
CHEMBL477772,CHEMBL267,2800.0,5.552841968657781
CHEMBL477772,CHEMBL2708,740.0,6.130768280269024
CHEMBL477772,CHEMBL2742,740.0,6.130768280269024
CHEMBL477772,CHEMBL2777,2000.0,5.698970004336019
CHEMBL477772,CHEMBL279,34.0,7.468521082957745
CHEMBL477772,CHEMBL2872,290.0,6.537602002101044
CHEMBL477772,CHEMBL2873,2100.0,5.6777807052660805
CHEMBL477772,CHEMBL2897,590.0,6.229147988357856
